"id";"garden";"species";"compound";"time";"diam";"can.be.presented"
4264;2;1;4;2;9,4;TRUE
4265;2;1;4;2;9,6;TRUE
4266;2;1;4;2;9,5;TRUE
4267;2;1;4;2;9,7;TRUE
4268;2;1;4;2;9,4;TRUE
4269;2;1;4;2;9;TRUE
4270;2;1;4;2;9,2;TRUE
4271;2;1;4;2;9,7;TRUE
4272;2;1;4;2;9,5;TRUE
4273;2;1;4;2;8,9;TRUE
4274;2;1;4;2;9,5;TRUE
4275;2;1;4;2;9;TRUE
4276;2;1;4;2;9,4;TRUE
4277;2;1;4;2;9,4;TRUE
4278;2;1;4;2;9,3;TRUE
4279;2;1;4;2;9,4;TRUE
4280;2;1;4;2;9,1;TRUE
4281;2;1;4;2;9,3;TRUE
4282;2;1;4;2;9,6;TRUE
4283;2;1;4;2;9,6;TRUE
4284;2;1;4;2;9,5;TRUE
4285;2;1;4;2;8,6;TRUE
4286;2;1;4;2;8,9;TRUE
4287;2;1;4;2;9,4;TRUE
4288;2;1;4;2;9,2;TRUE
4289;2;1;4;2;8,8;TRUE
4290;2;1;4;2;8,9;TRUE
4291;2;1;4;2;9,3;TRUE
4292;2;1;4;2;9,3;TRUE
4293;1;2;4;2;11,1;TRUE
4294;1;2;4;2;10,9;TRUE
4295;1;2;4;2;10,9;TRUE
4296;1;2;4;2;10,7;TRUE
4297;1;2;4;2;10,7;TRUE
4298;1;2;4;2;10,7;TRUE
4299;1;2;4;2;10,7;TRUE
4300;1;2;4;2;10,7;TRUE
4301;1;2;4;2;11;TRUE
4302;1;2;4;2;10,8;TRUE
4303;1;2;4;2;10,4;TRUE
4304;1;2;4;2;11,1;TRUE
4305;1;2;4;2;10,3;TRUE
4306;1;2;4;2;10,3;TRUE
4307;1;2;4;2;10,3;TRUE
4308;1;2;4;2;10,5;TRUE
4309;1;2;4;2;10,7;TRUE
4310;1;2;4;2;10,4;TRUE
4311;1;2;4;2;11;TRUE
4312;1;2;4;2;10,3;TRUE
4313;1;2;4;2;11,2;TRUE
4314;1;2;4;2;10,8;TRUE
4315;1;2;4;2;11,3;TRUE
4316;1;2;4;2;10,5;TRUE
4317;1;2;4;2;10,1;TRUE
4318;1;2;4;2;10,7;TRUE
4319;1;2;4;2;10,9;TRUE
4320;1;2;4;2;10,6;TRUE
4321;1;2;4;2;10,9;TRUE
4322;1;2;4;2;10,8;TRUE
4323;1;2;4;2;10,4;TRUE
4324;1;2;4;2;11;TRUE
4325;1;2;4;2;10,9;TRUE
4326;1;2;4;2;10,4;TRUE
4327;1;2;4;2;10,8;TRUE
4328;1;2;4;2;11,1;TRUE
4329;1;2;4;2;10,5;TRUE
4330;1;2;4;2;10,8;TRUE
4331;1;2;4;2;10,8;TRUE
4332;1;2;4;2;10,6;TRUE
4333;2;2;4;2;11,2;TRUE
4334;2;2;4;2;11,4;TRUE
4335;2;2;4;2;11,4;TRUE
4336;2;2;4;2;11,1;TRUE
4337;2;2;4;2;10,9;TRUE
4338;2;2;4;2;11,3;TRUE
4339;2;2;4;2;12,2;TRUE
4340;2;2;4;2;12;TRUE
4341;2;2;4;2;11,7;TRUE
4342;2;2;4;2;12,2;TRUE
4343;2;2;4;2;12;TRUE
4344;2;2;4;2;11,9;TRUE
4345;2;2;4;2;10,8;TRUE
4346;2;2;4;2;11,2;TRUE
4347;2;2;4;2;11,5;TRUE
4348;2;2;4;2;11,5;TRUE
4349;2;2;4;2;11,9;TRUE
4350;2;2;4;2;11,5;TRUE
4351;2;2;4;2;11,9;TRUE
4352;2;2;4;2;11,7;TRUE
4353;2;2;4;2;11,5;TRUE
4354;2;2;4;2;11,8;TRUE
4355;2;2;4;2;11,8;TRUE
4356;2;2;4;2;11,2;TRUE
4357;2;2;4;2;12,8;TRUE
4358;2;2;4;2;11,4;TRUE
4359;2;2;4;2;11,5;TRUE
4360;2;2;4;2;11,3;TRUE
4361;2;2;4;2;11,8;TRUE
4362;2;2;4;2;11,1;TRUE
4363;2;2;4;2;12,1;TRUE
4364;2;2;4;2;11,5;TRUE
4365;2;2;4;2;12,2;TRUE
4366;2;2;4;2;12;TRUE
4367;2;2;4;2;11;TRUE
4368;2;2;4;2;11,1;TRUE
4369;2;2;4;2;12;TRUE
4370;2;2;4;2;11,7;TRUE
4371;2;2;4;2;11,4;TRUE
4372;2;2;4;2;12,2;TRUE
4373;1;1;5;2;8,3;TRUE
4374;1;1;5;2;8,2;TRUE
4375;1;1;5;2;8,3;TRUE
4376;1;1;5;2;8,3;TRUE
4377;1;1;5;2;8,1;TRUE
4378;1;1;5;2;8,2;TRUE
4379;1;1;5;2;8,2;TRUE
4380;1;1;5;2;7,8;TRUE
4381;1;1;5;2;8,4;TRUE
4382;1;1;5;2;8,4;TRUE
4383;1;1;5;2;8,4;TRUE
4384;1;1;5;2;8,4;TRUE
4385;1;1;5;2;8,2;TRUE
4386;1;1;5;2;8,2;TRUE
4387;1;1;5;2;8,1;TRUE
4388;1;1;5;2;8,1;TRUE
4389;1;1;5;2;8,1;TRUE
4390;1;1;5;2;8,1;TRUE
4391;1;1;5;2;8,3;TRUE
4392;1;1;5;2;8,3;TRUE
4393;1;1;5;2;8,4;TRUE
4394;1;1;5;2;8,4;TRUE
4395;1;1;5;2;8,5;TRUE
4396;1;1;5;2;7,9;TRUE
4397;1;1;5;2;8,2;TRUE
4398;1;1;5;2;8,5;TRUE
4399;1;1;5;2;8,3;TRUE
4400;1;1;5;2;8,3;TRUE
4401;1;1;5;2;8,3;TRUE
4402;1;1;5;2;8,6;TRUE
4403;1;1;5;2;8,4;TRUE
4404;1;1;5;2;8,5;TRUE
4405;1;1;5;2;8;TRUE
4406;1;1;5;2;8;TRUE
4407;1;1;5;2;8,3;TRUE
4408;1;1;5;2;8,3;TRUE
4409;1;1;5;2;7,9;TRUE
4410;1;1;5;2;8,4;TRUE
4411;1;1;5;2;8,2;TRUE
4412;1;1;5;2;8;TRUE
4413;2;1;5;2;9,4;TRUE
4414;2;1;5;2;8,7;TRUE
4415;2;1;5;2;9,8;TRUE
4416;2;1;5;2;8,5;TRUE
4417;2;1;5;2;9,1;TRUE
4418;2;1;5;2;9,4;TRUE
4419;2;1;5;2;8,9;TRUE
4420;2;1;5;2;8,9;TRUE
4421;2;1;5;2;9;TRUE
4422;2;1;5;2;9,2;TRUE
4423;2;1;5;2;9,5;TRUE
4424;2;1;5;2;8,8;TRUE
4425;2;1;5;2;9,3;TRUE
4426;2;1;5;2;9,2;TRUE
4427;2;1;5;2;9,2;TRUE
4428;2;1;5;2;8,9;TRUE
4429;2;1;5;2;9;TRUE
4430;2;1;5;2;9,5;TRUE
4431;2;1;5;2;9,2;TRUE
4432;2;1;5;2;9,1;TRUE
4433;2;1;5;2;9,8;TRUE
4434;2;1;5;2;9,1;TRUE
4435;2;1;5;2;9,1;TRUE
4436;2;1;5;2;8,7;TRUE
4437;2;1;5;2;10,1;TRUE
4438;2;1;5;2;9,6;TRUE
4439;2;1;5;2;9;TRUE
4440;2;1;5;2;9,4;TRUE
4441;2;1;5;2;9;TRUE
4442;2;1;5;2;8,8;TRUE
4443;2;1;5;2;9,3;TRUE
4444;2;1;5;2;9,5;TRUE
4445;2;1;5;2;9,5;TRUE
4446;2;1;5;2;9,3;TRUE
4447;2;1;5;2;9;TRUE
4448;2;1;5;2;9,3;TRUE
4449;2;1;5;2;9,7;TRUE
4450;2;1;5;2;9,5;TRUE
4451;2;1;5;2;9,7;TRUE
4452;2;1;5;2;9,2;TRUE
4453;1;2;5;2;10,3;TRUE
4454;1;2;5;2;10,4;TRUE
4455;1;2;5;2;9,7;TRUE
4456;1;2;5;2;10,9;TRUE
4457;1;2;5;2;11,1;TRUE
4458;1;2;5;2;11;TRUE
4459;1;2;5;2;10,9;TRUE
4460;1;2;5;2;11,5;TRUE
4461;1;2;5;2;11;TRUE
4462;1;2;5;2;11,1;TRUE
4463;1;2;5;2;10,4;TRUE
4464;1;2;5;2;10,5;TRUE
4465;1;2;5;2;10,9;TRUE
4466;1;2;5;2;10,8;TRUE
4467;1;2;5;2;10,6;TRUE
4468;1;2;5;2;10,5;TRUE
4469;1;2;5;2;10,8;TRUE
4470;1;2;5;2;10,6;TRUE
4471;1;2;5;2;10,4;TRUE
4472;1;2;5;2;10,5;TRUE
4473;1;2;5;2;10,1;TRUE
4474;1;2;5;2;11,2;TRUE
4475;1;2;5;2;10,4;TRUE
4476;1;2;5;2;10;TRUE
4477;1;2;5;2;11,2;TRUE
4478;1;2;5;2;10,8;TRUE
4479;1;2;5;2;10,6;TRUE
4480;1;2;5;2;11;TRUE
4481;1;2;5;2;11,1;TRUE
4482;1;2;5;2;10,6;TRUE
4483;1;2;5;2;10,9;TRUE
4484;1;2;5;2;10,9;TRUE
4485;1;2;5;2;10,7;TRUE
4486;1;2;5;2;10,2;TRUE
4487;1;2;5;2;10,3;TRUE
4488;1;2;5;2;10,5;TRUE
4489;1;2;5;2;10,2;TRUE
4490;1;2;5;2;10,6;TRUE
4491;1;2;5;2;10,7;TRUE
4492;1;2;5;2;10,8;TRUE
4493;2;2;5;2;12,2;TRUE
4494;2;2;5;2;10,8;TRUE
4495;2;2;5;2;11,7;TRUE
4496;2;2;5;2;11,4;TRUE
4497;2;2;5;2;11,7;TRUE
4498;2;2;5;2;11,7;TRUE
4499;2;2;5;2;11,1;TRUE
4500;2;2;5;2;11,6;TRUE
4501;2;2;5;2;12,2;TRUE
4502;2;2;5;2;11,9;TRUE
4503;2;2;5;2;11;TRUE
4504;2;2;5;2;11,6;TRUE
4505;2;2;5;2;11,9;TRUE
4506;2;2;5;2;11,6;TRUE
4507;2;2;5;2;11,1;TRUE
4508;2;2;5;2;11,5;TRUE
4509;2;2;5;2;11,8;TRUE
4510;2;2;5;2;11,4;TRUE
4511;2;2;5;2;11;TRUE
4512;2;2;5;2;12;TRUE
4513;2;2;5;2;11,8;TRUE
4514;2;2;5;2;11,7;TRUE
4515;2;2;5;2;11,6;TRUE
4516;2;2;5;2;11,4;TRUE
4517;2;2;5;2;12;TRUE
4518;2;2;5;2;12,3;TRUE
4519;2;2;5;2;11,9;TRUE
4520;2;2;5;2;11,3;TRUE
4521;2;2;5;2;12;TRUE
4522;2;2;5;2;11,5;TRUE
4523;2;2;5;2;11,6;TRUE
4524;2;2;5;2;11,6;TRUE
4525;2;2;5;2;11,6;TRUE
4526;2;2;5;2;11,4;TRUE
4527;2;2;5;2;11,8;TRUE
4528;2;2;5;2;11,5;TRUE
4529;2;2;5;2;10,8;TRUE
4530;2;2;5;2;11,4;TRUE
4531;2;2;5;2;12,3;TRUE
4532;2;2;5;2;11,6;TRUE
4533;1;1;6;2;8,3;TRUE
4534;1;1;6;2;7,9;TRUE
4535;1;1;6;2;8,4;TRUE
4536;1;1;6;2;7,9;TRUE
4537;1;1;6;2;8,3;TRUE
4538;1;1;6;2;8;TRUE
4539;1;1;6;2;8,4;TRUE
4540;1;1;6;2;8;TRUE
4541;1;1;6;2;8,4;TRUE
4542;1;1;6;2;8;TRUE
4543;1;1;6;2;8,5;TRUE
4544;1;1;6;2;8,2;TRUE
4545;1;1;6;2;8,4;TRUE
4546;1;1;6;2;8,7;TRUE
4547;1;1;6;2;8,4;TRUE
4548;1;1;6;2;8;TRUE
4549;1;1;6;2;8,6;TRUE
4550;1;1;6;2;8,2;TRUE
4551;1;1;6;2;8,2;TRUE
4552;1;1;6;2;8,1;TRUE
4553;1;1;6;2;7,9;TRUE
4554;1;1;6;2;8,4;TRUE
4555;1;1;6;2;8,2;TRUE
4556;1;1;6;2;8,2;TRUE
4557;1;1;6;2;8,2;TRUE
4558;1;1;6;2;8,3;TRUE
4559;1;1;6;2;8,2;TRUE
4560;1;1;6;2;8,3;TRUE
4561;1;1;6;2;8,5;TRUE
4562;1;1;6;2;8,3;TRUE
4563;1;1;6;2;8,9;TRUE
4564;1;1;6;2;8,5;TRUE
4565;1;1;6;2;8,1;TRUE
4566;1;1;6;2;8,4;TRUE
4567;1;1;6;2;8,1;TRUE
4568;1;1;6;2;8,5;TRUE
4569;1;1;6;2;8,7;TRUE
4570;1;1;6;2;8,3;TRUE
4571;1;1;6;2;8,3;TRUE
4572;1;1;6;2;8;TRUE
4573;2;1;6;2;9,4;TRUE
4574;2;1;6;2;9,6;TRUE
4575;2;1;6;2;9,6;TRUE
4576;2;1;6;2;8,8;TRUE
4577;2;1;6;2;9,2;TRUE
4578;2;1;6;2;8,9;TRUE
4579;2;1;6;2;9,3;TRUE
4580;2;1;6;2;9;TRUE
4581;2;1;6;2;9,3;TRUE
4582;2;1;6;2;9,8;TRUE
4583;2;1;6;2;9,1;TRUE
4584;2;1;6;2;9,5;TRUE
4585;2;1;6;2;9,3;TRUE
4586;2;1;6;2;9;TRUE
4587;2;1;6;2;8,7;TRUE
4588;2;1;6;2;9,2;TRUE
4589;2;1;6;2;8,8;TRUE
4590;2;1;6;2;9,4;TRUE
4591;2;1;6;2;8,6;TRUE
4592;2;1;6;2;9,6;TRUE
4593;2;1;6;2;9,2;TRUE
4594;2;1;6;2;9,3;TRUE
4595;2;1;6;2;9,2;TRUE
4596;2;1;6;2;9,2;TRUE
4597;2;1;6;2;9,3;TRUE
4598;2;1;6;2;9,6;TRUE
4599;2;1;6;2;9,4;TRUE
4600;2;1;6;2;9,1;TRUE
4601;2;1;6;2;9,1;TRUE
4602;2;1;6;2;8,5;TRUE
4603;2;1;6;2;9;TRUE
4604;2;1;6;2;9,6;TRUE
4605;2;1;6;2;9,3;TRUE
4606;2;1;6;2;9,4;TRUE
4607;2;1;6;2;9,2;TRUE
4608;2;1;6;2;8,4;TRUE
4609;2;1;6;2;9,9;TRUE
4610;2;1;6;2;9,3;TRUE
4611;2;1;6;2;9,3;TRUE
4612;2;1;6;2;9;TRUE
4613;1;2;6;2;10,2;TRUE
4614;1;2;6;2;11,1;TRUE
4615;1;2;6;2;11;TRUE
4616;1;2;6;2;10,9;TRUE
4617;1;2;6;2;10,4;TRUE
4618;1;2;6;2;11,4;TRUE
4619;1;2;6;2;10,5;TRUE
4620;1;2;6;2;10,5;TRUE
4621;1;2;6;2;10,3;TRUE
4622;1;2;6;2;10,9;TRUE
4623;1;2;6;2;10,9;TRUE
4624;1;2;6;2;10,4;TRUE
4625;1;2;6;2;11,4;TRUE
4626;1;2;6;2;10,5;TRUE
4627;1;2;6;2;10,6;TRUE
4628;1;2;6;2;10,6;TRUE
4629;1;2;6;2;10,4;TRUE
4630;1;2;6;2;10,4;TRUE
4631;1;2;6;2;10,9;TRUE
4632;1;2;6;2;11;TRUE
4633;1;2;6;2;10,9;TRUE
4634;1;2;6;2;10,8;TRUE
4635;1;2;6;2;10,6;TRUE
4636;1;2;6;2;10,7;TRUE
4637;1;2;6;2;10,9;TRUE
4638;1;2;6;2;10,6;TRUE
4639;1;2;6;2;10,7;TRUE
4640;1;2;6;2;10,9;TRUE
4641;1;2;6;2;11;TRUE
4642;1;2;6;2;10,8;TRUE
4643;1;2;6;2;10,6;TRUE
4644;1;2;6;2;11,3;TRUE
4645;1;2;6;2;10,6;TRUE
4646;1;2;6;2;10,4;TRUE
4647;1;2;6;2;10,7;TRUE
4648;1;2;6;2;10,7;TRUE
4649;1;2;6;2;11,3;TRUE
4650;1;2;6;2;11;TRUE
4651;1;2;6;2;10,8;TRUE
4652;1;2;6;2;10,3;TRUE
4653;2;2;6;2;11,7;TRUE
4654;2;2;6;2;11,7;TRUE
4655;2;2;6;2;11;TRUE
4656;2;2;6;2;11,9;TRUE
4657;2;2;6;2;12,1;TRUE
4658;2;2;6;2;11,6;TRUE
4659;2;2;6;2;12,3;TRUE
4660;2;2;6;2;10,9;TRUE
4661;2;2;6;2;12,4;TRUE
4662;2;2;6;2;11,4;TRUE
4663;2;2;6;2;11,6;TRUE
4664;2;2;6;2;11,8;TRUE
4665;2;2;6;2;12,3;TRUE
4666;2;2;6;2;11,2;TRUE
4667;2;2;6;2;11,8;TRUE
4668;2;2;6;2;12;TRUE
4669;2;2;6;2;11,6;TRUE
4670;2;2;6;2;11,7;TRUE
4671;2;2;6;2;11,4;TRUE
4672;2;2;6;2;11,8;TRUE
4673;2;2;6;2;11,6;TRUE
4674;2;2;6;2;12,1;TRUE
4675;2;2;6;2;12;TRUE
4676;2;2;6;2;11,5;TRUE
4677;2;2;6;2;11,4;TRUE
4678;2;2;6;2;12,5;TRUE
4679;2;2;6;2;10,9;TRUE
4680;2;2;6;2;10,6;TRUE
4681;2;2;6;2;11,7;TRUE
4682;2;2;6;2;11,7;TRUE
4683;2;2;6;2;11,4;TRUE
4684;2;2;6;2;11,7;TRUE
4685;2;2;6;2;11,6;TRUE
4686;2;2;6;2;11,4;TRUE
4687;2;2;6;2;11,4;TRUE
4688;2;2;6;2;11,6;TRUE
4689;2;2;6;2;11,5;TRUE
4690;2;2;6;2;11,5;TRUE
4691;2;2;6;2;11,4;TRUE
4692;2;2;6;2;11,7;TRUE
4693;1;1;7;2;8,2;TRUE
4694;1;1;7;2;8,1;TRUE
4695;1;1;7;2;8,1;TRUE
4696;1;1;7;2;8,4;TRUE
4697;1;1;7;2;8,1;TRUE
4698;1;1;7;2;8,1;TRUE
4699;1;1;7;2;8,7;TRUE
4700;1;1;7;2;8,6;TRUE
4701;1;1;7;2;8,7;TRUE
4702;1;1;7;2;8,8;TRUE
4703;1;1;7;2;8,1;TRUE
4704;1;1;7;2;8,3;TRUE
4705;1;1;7;2;8,5;TRUE
4706;1;1;7;2;8,4;TRUE
4707;1;1;7;2;8,1;TRUE
4708;1;1;7;2;7,7;TRUE
4709;1;1;7;2;8;TRUE
4710;1;1;7;2;8,1;TRUE
4711;1;1;7;2;8,4;TRUE
4712;1;1;7;2;8,4;TRUE
4713;1;1;7;2;8,3;TRUE
4714;1;1;7;2;8;TRUE
4715;1;1;7;2;8,2;TRUE
4716;1;1;7;2;8,2;TRUE
4717;1;1;7;2;8,2;TRUE
4718;1;1;7;2;8,8;TRUE
4719;1;1;7;2;8,2;TRUE
4720;1;1;7;2;8,3;TRUE
4721;1;1;7;2;8,2;TRUE
4722;1;1;7;2;8,6;TRUE
4723;1;1;7;2;8,2;TRUE
4724;1;1;7;2;8,4;TRUE
4725;1;1;7;2;8,2;TRUE
4726;1;1;7;2;8,3;TRUE
4727;1;1;7;2;8,2;TRUE
4728;1;1;7;2;8,7;TRUE
4729;1;1;7;2;8,7;TRUE
4730;1;1;7;2;8,3;TRUE
4731;1;1;7;2;8,2;TRUE
4732;1;1;7;2;8,2;TRUE
4733;2;1;7;2;9,8;TRUE
4734;2;1;7;2;9,2;TRUE
4735;2;1;7;2;9,5;TRUE
4736;2;1;7;2;9,4;TRUE
4737;2;1;7;2;9,5;TRUE
4738;2;1;7;2;9,2;TRUE
4739;2;1;7;2;9,4;TRUE
4740;2;1;7;2;9,2;TRUE
4741;2;1;7;2;8,7;TRUE
4742;2;1;7;2;9,2;TRUE
4743;2;1;7;2;10;TRUE
4744;2;1;7;2;9,5;TRUE
4745;2;1;7;2;9,6;TRUE
4746;2;1;7;2;8,6;TRUE
4747;2;1;7;2;9,3;TRUE
4748;2;1;7;2;9,6;TRUE
4749;2;1;7;2;9,4;TRUE
4750;2;1;7;2;8,8;TRUE
4751;2;1;7;2;9,4;TRUE
4752;2;1;7;2;8,8;TRUE
4753;2;1;7;2;9,4;TRUE
4754;2;1;7;2;9,6;TRUE
4755;2;1;7;2;8,7;TRUE
4756;2;1;7;2;8,7;TRUE
4757;2;1;7;2;9,1;TRUE
4758;2;1;7;2;9,4;TRUE
4759;2;1;7;2;9,2;TRUE
4760;2;1;7;2;9,3;TRUE
4761;2;1;7;2;9,1;TRUE
4762;2;1;7;2;9,1;TRUE
4763;2;1;7;2;9,7;TRUE
4764;2;1;7;2;9,4;TRUE
4765;2;1;7;2;9,7;TRUE
4766;2;1;7;2;9;TRUE
4767;2;1;7;2;9,4;TRUE
4768;2;1;7;2;9;TRUE
4769;2;1;7;2;9,3;TRUE
4770;2;1;7;2;9;TRUE
4771;2;1;7;2;9,5;TRUE
4772;2;1;7;2;9,3;TRUE
4773;1;2;7;2;10,8;TRUE
4774;1;2;7;2;10,5;TRUE
4775;1;2;7;2;10,8;TRUE
4776;1;2;7;2;10,9;TRUE
4777;1;2;7;2;11,2;TRUE
4778;1;2;7;2;10,8;TRUE
4779;1;2;7;2;10;TRUE
4780;1;2;7;2;10,4;TRUE
4781;1;2;7;2;10,8;TRUE
4782;1;2;7;2;10,5;TRUE
4783;1;2;7;2;10,7;TRUE
4784;1;2;7;2;10,4;TRUE
4785;1;2;7;2;10,2;TRUE
4786;1;2;7;2;11,1;TRUE
4787;1;2;7;2;10,9;TRUE
4788;1;2;7;2;10,6;TRUE
4789;1;2;7;2;11;TRUE
4790;1;2;7;2;10,5;TRUE
4791;1;2;7;2;10,6;TRUE
4792;1;2;7;2;10,7;TRUE
4793;1;2;7;2;11,1;TRUE
4794;1;2;7;2;10,5;TRUE
4795;1;2;7;2;10,7;TRUE
4796;1;2;7;2;10,9;TRUE
4797;1;2;7;2;10,9;TRUE
4798;1;2;7;2;10,6;TRUE
4799;1;2;7;2;11,4;TRUE
4800;1;2;7;2;11,1;TRUE
4801;1;2;7;2;11,2;TRUE
4802;1;2;7;2;11;TRUE
4803;1;2;7;2;10,1;TRUE
4804;1;2;7;2;10,4;TRUE
4805;1;2;7;2;10,8;TRUE
4806;1;2;7;2;10,8;TRUE
4807;1;2;7;2;11;TRUE
4808;1;2;7;2;10,5;TRUE
4809;1;2;7;2;10,6;TRUE
4810;1;2;7;2;10,3;TRUE
4811;1;2;7;2;11,5;TRUE
4812;1;2;7;2;10,8;TRUE
4813;2;2;7;2;11,3;TRUE
4814;2;2;7;2;12,4;TRUE
4815;2;2;7;2;11,9;TRUE
4816;2;2;7;2;10,9;TRUE
4817;2;2;7;2;11,7;TRUE
4818;2;2;7;2;12,3;TRUE
4819;2;2;7;2;12;TRUE
4820;2;2;7;2;10,9;TRUE
4821;2;2;7;2;12,3;TRUE
4822;2;2;7;2;11,6;TRUE
4823;2;2;7;2;12,9;TRUE
4824;2;2;7;2;11,4;TRUE
4825;2;2;7;2;11,4;TRUE
4826;2;2;7;2;12,5;TRUE
4827;2;2;7;2;11,1;TRUE
4828;2;2;7;2;11,3;TRUE
4829;2;2;7;2;11,4;TRUE
4830;2;2;7;2;11,4;TRUE
4831;2;2;7;2;11,5;TRUE
4832;2;2;7;2;11;TRUE
4833;2;2;7;2;11,2;TRUE
4834;2;2;7;2;11,5;TRUE
4835;2;2;7;2;12;TRUE
4836;2;2;7;2;11,1;TRUE
4837;2;2;7;2;11;TRUE
4838;2;2;7;2;11,1;TRUE
4839;2;2;7;2;11,7;TRUE
4840;2;2;7;2;10,8;TRUE
4841;2;2;7;2;11,2;TRUE
4842;2;2;7;2;11;TRUE
4843;2;2;7;2;10,9;TRUE
4844;2;2;7;2;12;TRUE
4845;2;2;7;2;11,8;TRUE
4846;2;2;7;2;11,4;TRUE
4847;2;2;7;2;11,3;TRUE
4848;2;2;7;2;12,5;TRUE
4849;2;2;7;2;11,6;TRUE
4850;2;2;7;2;11,4;TRUE
4851;2;2;7;2;11,5;TRUE
4852;2;2;7;2;12,4;TRUE
4853;1;1;8;2;8;TRUE
4854;1;1;8;2;8,2;TRUE
4855;1;1;8;2;8,1;TRUE
4856;1;1;8;2;8,3;TRUE
4857;1;1;8;2;8,2;TRUE
4858;1;1;8;2;8;TRUE
4859;1;1;8;2;8,4;TRUE
4860;1;1;8;2;8,1;TRUE
4861;1;1;8;2;8,3;TRUE
4862;1;1;8;2;8,1;TRUE
4863;1;1;8;2;8,1;TRUE
4864;1;1;8;2;8;TRUE
4865;1;1;8;2;7,9;TRUE
4866;1;1;8;2;8,4;TRUE
4867;1;1;8;2;8,5;TRUE
4868;1;1;8;2;8,5;TRUE
4869;1;1;8;2;8;TRUE
4870;1;1;8;2;8,2;TRUE
4871;1;1;8;2;8,3;TRUE
4872;1;1;8;2;8;TRUE
4873;1;1;8;2;8,1;TRUE
4874;1;1;8;2;8,3;TRUE
4875;1;1;8;2;8,5;TRUE
4876;1;1;8;2;8,3;TRUE
4877;1;1;8;2;8;TRUE
4878;1;1;8;2;8;TRUE
4879;1;1;8;2;8;TRUE
4880;1;1;8;2;8,2;TRUE
4881;1;1;8;2;8,5;TRUE
4882;1;1;8;2;8,2;TRUE
4883;1;1;8;2;8,3;TRUE
4884;1;1;8;2;7,8;TRUE
4885;1;1;8;2;8;TRUE
4886;1;1;8;2;7,7;TRUE
4887;1;1;8;2;8,2;TRUE
4888;1;1;8;2;8,5;TRUE
4889;1;1;8;2;8,3;TRUE
4890;1;1;8;2;8,5;TRUE
4891;1;1;8;2;8,3;TRUE
4892;1;1;8;2;8,2;TRUE
4893;2;1;8;2;9,1;TRUE
4894;2;1;8;2;8,8;TRUE
4895;2;1;8;2;9,8;TRUE
4896;2;1;8;2;9,8;TRUE
4897;2;1;8;2;9,4;TRUE
4898;2;1;8;2;9,8;TRUE
4899;2;1;8;2;9,7;TRUE
4900;2;1;8;2;9,7;TRUE
4901;2;1;8;2;9,2;TRUE
4902;2;1;8;2;9,4;TRUE
4903;2;1;8;2;9,6;TRUE
4904;2;1;8;2;9,7;TRUE
4905;2;1;8;2;9,1;TRUE
4906;2;1;8;2;9,2;TRUE
4907;2;1;8;2;9,4;TRUE
4908;2;1;8;2;9,1;TRUE
4909;2;1;8;2;8,9;TRUE
4910;2;1;8;2;9,3;TRUE
4911;2;1;8;2;9,6;TRUE
4912;2;1;8;2;8,8;TRUE
4913;2;1;8;2;9,2;TRUE
4914;2;1;8;2;9,7;TRUE
4915;2;1;8;2;9;TRUE
4916;2;1;8;2;8,4;TRUE
4917;2;1;8;2;9;TRUE
4918;2;1;8;2;9,2;TRUE
4919;2;1;8;2;9,2;TRUE
4920;2;1;8;2;8,6;TRUE
4921;2;1;8;2;9,3;TRUE
4922;2;1;8;2;9,2;TRUE
4923;2;1;8;2;9,2;TRUE
4924;2;1;8;2;9;TRUE
4925;2;1;8;2;9,1;TRUE
4926;2;1;8;2;9,1;TRUE
4927;2;1;8;2;9,1;TRUE
4928;2;1;8;2;9,3;TRUE
4929;2;1;8;2;9,5;TRUE
4930;2;1;8;2;9,7;TRUE
4931;2;1;8;2;9;TRUE
4932;2;1;8;2;8,6;TRUE
4933;1;2;8;2;10,3;TRUE
4934;1;2;8;2;10,7;TRUE
4935;1;2;8;2;10,6;TRUE
4936;1;2;8;2;11;TRUE
4937;1;2;8;2;10,3;TRUE
4938;1;2;8;2;11,1;TRUE
4939;1;2;8;2;10,2;TRUE
4940;1;2;8;2;10,5;TRUE
4941;1;2;8;2;10,5;TRUE
4942;1;2;8;2;11;TRUE
4943;1;2;8;2;10,4;TRUE
4944;1;2;8;2;10,7;TRUE
4945;1;2;8;2;10,4;TRUE
4946;1;2;8;2;10,4;TRUE
4947;1;2;8;2;10,5;TRUE
4948;1;2;8;2;11,2;TRUE
4949;1;2;8;2;10,8;TRUE
4950;1;2;8;2;10,5;TRUE
4951;1;2;8;2;10,8;TRUE
4952;1;2;8;2;10,8;TRUE
4953;1;2;8;2;10,3;TRUE
4954;1;2;8;2;10,6;TRUE
4955;1;2;8;2;10,5;TRUE
4956;1;2;8;2;10,5;TRUE
4957;1;2;8;2;10,8;TRUE
4958;1;2;8;2;10,6;TRUE
4959;1;2;8;2;10,7;TRUE
4960;1;2;8;2;11;TRUE
4961;1;2;8;2;10,3;TRUE
4962;1;2;8;2;10,6;TRUE
4963;1;2;8;2;10,5;TRUE
4964;1;2;8;2;10,8;TRUE
4965;1;2;8;2;10,8;TRUE
4966;1;2;8;2;10,9;TRUE
4967;1;2;8;2;11,2;TRUE
4968;1;2;8;2;10,7;TRUE
4969;1;2;8;2;10,3;TRUE
